cell,leg,rep,nul,pos,con,read,inp,spell,outcome,msg,expected
c07823,E,list_f32,1,loopvar,is_t,len,1,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,NUL|1
c07824,E,list_f32,1,const_local,nenull,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07825,E,list_f32,1,const_local,nenull,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07826,E,list_f32,1,const_local,eqnull_else,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07827,E,list_f32,1,const_local,eqnull_else,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07828,E,list_f32,1,const_local,is_t,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07829,E,list_f32,1,const_local,is_t,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07830,E,list_f32,1,param,nenull,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07831,E,list_f32,1,param,nenull,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07832,E,list_f32,1,param,eqnull_else,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07833,E,list_f32,1,param,eqnull_else,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07834,E,list_f32,1,param,is_t,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07835,E,list_f32,1,param,is_t,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07836,E,list_f32,1,ret_ann,nenull,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07837,E,list_f32,1,ret_ann,nenull,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07838,E,list_f32,1,ret_ann,eqnull_else,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07839,E,list_f32,1,ret_ann,eqnull_else,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07840,E,list_f32,1,ret_ann,is_t,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07841,E,list_f32,1,ret_ann,is_t,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07842,E,list_f32,1,global,nenull,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07843,E,list_f32,1,global,nenull,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07844,E,list_f32,1,global,eqnull_else,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07845,E,list_f32,1,global,eqnull_else,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07846,E,list_f32,1,global,is_t,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07847,E,list_f32,1,global,is_t,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07848,E,list_f32,1,field,nenull,len,0,alias,loud_check_reject,[ERROR]: cannot assign {f: f32[]?} to 'w' of type {f: f32[]?},2|1
c07849,E,list_f32,1,field,nenull,len,1,alias,loud_check_reject,[ERROR]: cannot assign {f: f32[]?} to 'w' of type {f: f32[]?},NUL|1
c07850,E,list_f32,1,field,eqnull_else,len,0,alias,loud_check_reject,[ERROR]: cannot assign {f: f32[]?} to 'w' of type {f: f32[]?},2|1
c07851,E,list_f32,1,field,eqnull_else,len,1,alias,loud_check_reject,[ERROR]: cannot assign {f: f32[]?} to 'w' of type {f: f32[]?},NUL|1
c07852,E,list_f32,1,field,is_t,len,0,alias,loud_check_reject,[ERROR]: cannot assign {f: f32[]?} to 'w' of type {f: f32[]?},2|1
c07853,E,list_f32,1,field,is_t,len,1,alias,loud_check_reject,[ERROR]: cannot assign {f: f32[]?} to 'w' of type {f: f32[]?},NUL|1
c07854,E,list_f32,1,elem,nenull,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07855,E,list_f32,1,elem,nenull,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07856,E,list_f32,1,elem,eqnull_else,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07857,E,list_f32,1,elem,eqnull_else,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07858,E,list_f32,1,elem,is_t,len,0,alias,loud_emit_reject,emitProgram: field access but no struct type declared,2|1
c07859,E,list_f32,1,elem,is_t,len,1,alias,loud_emit_reject,emitProgram: field access but no struct type declared,NUL|1
c07860,E,list_f32,1,mapval,nenull,len,0,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",2|1
c07861,E,list_f32,1,mapval,nenull,len,1,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",NUL|1
c07862,E,list_f32,1,mapval,eqnull_else,len,0,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",2|1
c07863,E,list_f32,1,mapval,eqnull_else,len,1,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",NUL|1
c07864,E,list_f32,1,mapval,is_t,len,0,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",2|1
c07865,E,list_f32,1,mapval,is_t,len,1,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",NUL|1
c07866,E,list_f32,1,capture,nenull,len,0,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c07867,E,list_f32,1,capture,nenull,len,1,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c07868,E,list_f32,1,capture,eqnull_else,len,0,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c07869,E,list_f32,1,capture,eqnull_else,len,1,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c07870,E,list_f32,1,capture,is_t,len,0,alias,loud_emit_reject,emitProgram: `is` test but no union type declared,2|1
c07871,E,list_f32,1,capture,is_t,len,1,alias,loud_emit_reject,emitProgram: `is` test but no union type declared,NUL|1
c07872,E,list_f32,1,loopvar,nenull,len,0,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c07873,E,list_f32,1,loopvar,nenull,len,1,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c07874,E,list_f32,1,loopvar,eqnull_else,len,0,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c07875,E,list_f32,1,loopvar,eqnull_else,len,1,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c07876,E,list_f32,1,loopvar,is_t,len,0,alias,loud_emit_reject,emitProgram: `is` test but no union type declared,2|1
c07877,E,list_f32,1,loopvar,is_t,len,1,alias,loud_emit_reject,emitProgram: `is` test but no union type declared,NUL|1
c07878,E,list_ref,1,const_local,nenull,len,0,inline,correct,,2|1
c07879,E,list_ref,1,const_local,nenull,len,1,inline,correct,,NUL|1
c07880,E,list_ref,1,const_local,eqnull_else,len,0,inline,correct,,2|1
c07881,E,list_ref,1,const_local,eqnull_else,len,1,inline,correct,,NUL|1
c07882,E,list_ref,1,const_local,is_t,len,0,inline,correct,,2|1
c07883,E,list_ref,1,const_local,is_t,len,1,inline,correct,,NUL|1
c07884,E,list_ref,1,param,nenull,len,0,inline,correct,,2|1
c07885,E,list_ref,1,param,nenull,len,1,inline,correct,,NUL|1
c07886,E,list_ref,1,param,eqnull_else,len,0,inline,correct,,2|1
c07887,E,list_ref,1,param,eqnull_else,len,1,inline,correct,,NUL|1
c07888,E,list_ref,1,param,is_t,len,0,inline,correct,,2|1
c07889,E,list_ref,1,param,is_t,len,1,inline,correct,,NUL|1
c07890,E,list_ref,1,ret_ann,nenull,len,0,inline,correct,,2|1
c07891,E,list_ref,1,ret_ann,nenull,len,1,inline,correct,,NUL|1
c07892,E,list_ref,1,ret_ann,eqnull_else,len,0,inline,correct,,2|1
c07893,E,list_ref,1,ret_ann,eqnull_else,len,1,inline,correct,,NUL|1
c07894,E,list_ref,1,ret_ann,is_t,len,0,inline,correct,,2|1
c07895,E,list_ref,1,ret_ann,is_t,len,1,inline,correct,,NUL|1
c07896,E,list_ref,1,global,nenull,len,0,inline,correct,,2|1
c07897,E,list_ref,1,global,nenull,len,1,inline,correct,,NUL|1
c07898,E,list_ref,1,global,eqnull_else,len,0,inline,correct,,2|1
c07899,E,list_ref,1,global,eqnull_else,len,1,inline,correct,,NUL|1
c07900,E,list_ref,1,global,is_t,len,0,inline,correct,,2|1
c07901,E,list_ref,1,global,is_t,len,1,inline,correct,,NUL|1
c07902,E,list_ref,1,field,nenull,len,0,inline,correct,,2|1
c07903,E,list_ref,1,field,nenull,len,1,inline,correct,,NUL|1
c07904,E,list_ref,1,field,eqnull_else,len,0,inline,correct,,2|1
c07905,E,list_ref,1,field,eqnull_else,len,1,inline,correct,,NUL|1
c07906,E,list_ref,1,field,is_t,len,0,inline,correct,,2|1
c07907,E,list_ref,1,field,is_t,len,1,inline,correct,,NUL|1
c07908,E,list_ref,1,elem,nenull,len,0,inline,correct,,2|1
c07909,E,list_ref,1,elem,nenull,len,1,inline,correct,,NUL|1
c07910,E,list_ref,1,elem,eqnull_else,len,0,inline,correct,,2|1
c07911,E,list_ref,1,elem,eqnull_else,len,1,inline,correct,,NUL|1
c07912,E,list_ref,1,elem,is_t,len,0,inline,correct,,2|1
c07913,E,list_ref,1,elem,is_t,len,1,inline,correct,,NUL|1
c07914,E,list_ref,1,mapval,nenull,len,0,inline,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",2|1
c07915,E,list_ref,1,mapval,nenull,len,1,inline,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",NUL|1
c07916,E,list_ref,1,mapval,eqnull_else,len,0,inline,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",2|1
c07917,E,list_ref,1,mapval,eqnull_else,len,1,inline,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",NUL|1
c07918,E,list_ref,1,mapval,is_t,len,0,inline,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",2|1
c07919,E,list_ref,1,mapval,is_t,len,1,inline,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",NUL|1
c07920,E,list_ref,1,capture,nenull,len,0,inline,loud_emit_reject,emitProgram: ref valtype with no interned shape,2|1
c07921,E,list_ref,1,capture,nenull,len,1,inline,loud_emit_reject,emitProgram: ref valtype with no interned shape,NUL|1
c07922,E,list_ref,1,capture,eqnull_else,len,0,inline,loud_emit_reject,emitProgram: ref valtype with no interned shape,2|1
c07923,E,list_ref,1,capture,eqnull_else,len,1,inline,loud_emit_reject,emitProgram: ref valtype with no interned shape,NUL|1
c07924,E,list_ref,1,capture,is_t,len,0,inline,loud_emit_reject,emitProgram: ref valtype with no interned shape,2|1
c07925,E,list_ref,1,capture,is_t,len,1,inline,loud_emit_reject,emitProgram: ref valtype with no interned shape,NUL|1
c07926,E,list_ref,1,loopvar,nenull,len,0,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c07927,E,list_ref,1,loopvar,nenull,len,1,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c07928,E,list_ref,1,loopvar,eqnull_else,len,0,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c07929,E,list_ref,1,loopvar,eqnull_else,len,1,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c07930,E,list_ref,1,loopvar,is_t,len,0,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,2|1
c07931,E,list_ref,1,loopvar,is_t,len,1,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,NUL|1
c07932,E,list_ref,1,const_local,nenull,len,0,alias,correct,,2|1
c07933,E,list_ref,1,const_local,nenull,len,1,alias,correct,,NUL|1
c07934,E,list_ref,1,const_local,eqnull_else,len,0,alias,correct,,2|1
c07935,E,list_ref,1,const_local,eqnull_else,len,1,alias,correct,,NUL|1
c07936,E,list_ref,1,const_local,is_t,len,0,alias,correct,,2|1
c07937,E,list_ref,1,const_local,is_t,len,1,alias,correct,,NUL|1
c07938,E,list_ref,1,param,nenull,len,0,alias,correct,,2|1
c07939,E,list_ref,1,param,nenull,len,1,alias,correct,,NUL|1
c07940,E,list_ref,1,param,eqnull_else,len,0,alias,correct,,2|1
c07941,E,list_ref,1,param,eqnull_else,len,1,alias,correct,,NUL|1
c07942,E,list_ref,1,param,is_t,len,0,alias,correct,,2|1
c07943,E,list_ref,1,param,is_t,len,1,alias,correct,,NUL|1
c07944,E,list_ref,1,ret_ann,nenull,len,0,alias,correct,,2|1
c07945,E,list_ref,1,ret_ann,nenull,len,1,alias,correct,,NUL|1
c07946,E,list_ref,1,ret_ann,eqnull_else,len,0,alias,correct,,2|1
c07947,E,list_ref,1,ret_ann,eqnull_else,len,1,alias,correct,,NUL|1
c07948,E,list_ref,1,ret_ann,is_t,len,0,alias,correct,,2|1
c07949,E,list_ref,1,ret_ann,is_t,len,1,alias,correct,,NUL|1
c07950,E,list_ref,1,global,nenull,len,0,alias,correct,,2|1
c07951,E,list_ref,1,global,nenull,len,1,alias,correct,,NUL|1
c07952,E,list_ref,1,global,eqnull_else,len,0,alias,correct,,2|1
c07953,E,list_ref,1,global,eqnull_else,len,1,alias,correct,,NUL|1
c07954,E,list_ref,1,global,is_t,len,0,alias,correct,,2|1
c07955,E,list_ref,1,global,is_t,len,1,alias,correct,,NUL|1
c07956,E,list_ref,1,field,nenull,len,0,alias,loud_check_reject,[ERROR]: cannot assign {f: {w: i32}[]?} to 'w' of type {f: {w: i32}[]?},2|1
c07957,E,list_ref,1,field,nenull,len,1,alias,loud_check_reject,[ERROR]: cannot assign {f: {w: i32}[]?} to 'w' of type {f: {w: i32}[]?},NUL|1
c07958,E,list_ref,1,field,eqnull_else,len,0,alias,loud_check_reject,[ERROR]: cannot assign {f: {w: i32}[]?} to 'w' of type {f: {w: i32}[]?},2|1
c07959,E,list_ref,1,field,eqnull_else,len,1,alias,loud_check_reject,[ERROR]: cannot assign {f: {w: i32}[]?} to 'w' of type {f: {w: i32}[]?},NUL|1
c07960,E,list_ref,1,field,is_t,len,0,alias,loud_check_reject,[ERROR]: cannot assign {f: {w: i32}[]?} to 'w' of type {f: {w: i32}[]?},2|1
c07961,E,list_ref,1,field,is_t,len,1,alias,loud_check_reject,[ERROR]: cannot assign {f: {w: i32}[]?} to 'w' of type {f: {w: i32}[]?},NUL|1
c07962,E,list_ref,1,elem,nenull,len,0,alias,correct,,2|1
c07963,E,list_ref,1,elem,nenull,len,1,alias,correct,,NUL|1
c07964,E,list_ref,1,elem,eqnull_else,len,0,alias,correct,,2|1
c07965,E,list_ref,1,elem,eqnull_else,len,1,alias,correct,,NUL|1
c07966,E,list_ref,1,elem,is_t,len,0,alias,correct,,2|1
c07967,E,list_ref,1,elem,is_t,len,1,alias,correct,,NUL|1
c07968,E,list_ref,1,mapval,nenull,len,0,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",2|1
c07969,E,list_ref,1,mapval,nenull,len,1,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",NUL|1
c07970,E,list_ref,1,mapval,eqnull_else,len,0,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",2|1
c07971,E,list_ref,1,mapval,eqnull_else,len,1,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",NUL|1
c07972,E,list_ref,1,mapval,is_t,len,0,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",2|1
c07973,E,list_ref,1,mapval,is_t,len,1,alias,loud_emit_reject,"emitProgram: unsupported map value type (no rep for a union-member struct, a nullable list, or a nullable litunion-result closure; any other value type here interned no mv slot)",NUL|1
c07974,E,list_ref,1,capture,nenull,len,0,alias,loud_emit_reject,emitProgram: ref valtype with no interned shape,2|1
c07975,E,list_ref,1,capture,nenull,len,1,alias,loud_emit_reject,emitProgram: ref valtype with no interned shape,NUL|1
c07976,E,list_ref,1,capture,eqnull_else,len,0,alias,loud_emit_reject,emitProgram: ref valtype with no interned shape,2|1
c07977,E,list_ref,1,capture,eqnull_else,len,1,alias,loud_emit_reject,emitProgram: ref valtype with no interned shape,NUL|1
c07978,E,list_ref,1,capture,is_t,len,0,alias,loud_emit_reject,emitProgram: ref valtype with no interned shape,2|1
c07979,E,list_ref,1,capture,is_t,len,1,alias,loud_emit_reject,emitProgram: ref valtype with no interned shape,NUL|1
c07980,E,list_ref,1,loopvar,nenull,len,0,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c07981,E,list_ref,1,loopvar,nenull,len,1,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c07982,E,list_ref,1,loopvar,eqnull_else,len,0,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c07983,E,list_ref,1,loopvar,eqnull_else,len,1,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c07984,E,list_ref,1,loopvar,is_t,len,0,alias,loud_emit_reject,emitProgram: `is` test but no union type declared,2|1
c07985,E,list_ref,1,loopvar,is_t,len,1,alias,loud_emit_reject,emitProgram: `is` test but no union type declared,NUL|1
c07986,E,closure,1,const_local,nenull,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c07987,E,closure,1,const_local,nenull,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c07988,E,closure,1,const_local,eqnull_else,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c07989,E,closure,1,const_local,eqnull_else,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c07990,E,closure,1,const_local,is_t,call,0,inline,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c07991,E,closure,1,const_local,is_t,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c07992,E,closure,1,param,nenull,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c07993,E,closure,1,param,nenull,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c07994,E,closure,1,param,eqnull_else,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c07995,E,closure,1,param,eqnull_else,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c07996,E,closure,1,param,is_t,call,0,inline,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c07997,E,closure,1,param,is_t,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c07998,E,closure,1,ret_ann,nenull,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c07999,E,closure,1,ret_ann,nenull,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08000,E,closure,1,ret_ann,eqnull_else,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08001,E,closure,1,ret_ann,eqnull_else,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08002,E,closure,1,ret_ann,is_t,call,0,inline,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08003,E,closure,1,ret_ann,is_t,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08004,E,closure,1,global,nenull,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08005,E,closure,1,global,nenull,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08006,E,closure,1,global,eqnull_else,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08007,E,closure,1,global,eqnull_else,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08008,E,closure,1,global,is_t,call,0,inline,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08009,E,closure,1,global,is_t,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08010,E,closure,1,field,nenull,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08011,E,closure,1,field,nenull,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08012,E,closure,1,field,eqnull_else,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08013,E,closure,1,field,eqnull_else,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08014,E,closure,1,field,is_t,call,0,inline,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08015,E,closure,1,field,is_t,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08016,E,closure,1,elem,nenull,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08017,E,closure,1,elem,nenull,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08018,E,closure,1,elem,eqnull_else,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08019,E,closure,1,elem,eqnull_else,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08020,E,closure,1,elem,is_t,call,0,inline,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08021,E,closure,1,elem,is_t,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08022,E,closure,1,mapval,nenull,call,0,inline,loud_check_reject,"[ERROR]: print of a union value (i32?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",4|1
c08023,E,closure,1,mapval,nenull,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08024,E,closure,1,mapval,eqnull_else,call,0,inline,loud_check_reject,"[ERROR]: print of a union value (i32?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",4|1
c08025,E,closure,1,mapval,eqnull_else,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08026,E,closure,1,mapval,is_t,call,0,inline,loud_emit_reject,emitProgram: function-value call arity has no interned signature,4|1
c08027,E,closure,1,mapval,is_t,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08028,E,closure,1,capture,nenull,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08029,E,closure,1,capture,nenull,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08030,E,closure,1,capture,eqnull_else,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08031,E,closure,1,capture,eqnull_else,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08032,E,closure,1,capture,is_t,call,0,inline,loud_emit_reject,emitProgram: call to unknown function,4|1
c08033,E,closure,1,capture,is_t,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08034,E,closure,1,loopvar,nenull,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08035,E,closure,1,loopvar,nenull,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08036,E,closure,1,loopvar,eqnull_else,call,0,inline,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08037,E,closure,1,loopvar,eqnull_else,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08038,E,closure,1,loopvar,is_t,call,0,inline,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08039,E,closure,1,loopvar,is_t,call,1,inline,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08040,E,closure,1,const_local,nenull,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08041,E,closure,1,const_local,nenull,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08042,E,closure,1,const_local,eqnull_else,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08043,E,closure,1,const_local,eqnull_else,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08044,E,closure,1,const_local,is_t,call,0,alias,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08045,E,closure,1,const_local,is_t,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08046,E,closure,1,param,nenull,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08047,E,closure,1,param,nenull,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08048,E,closure,1,param,eqnull_else,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08049,E,closure,1,param,eqnull_else,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08050,E,closure,1,param,is_t,call,0,alias,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08051,E,closure,1,param,is_t,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08052,E,closure,1,ret_ann,nenull,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08053,E,closure,1,ret_ann,nenull,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08054,E,closure,1,ret_ann,eqnull_else,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
